Admission grade,Previous qualification (grade),Previous qualification,Mother's qualification,Father's qualification,Displaced,Marital status,Nacionality,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Target
125.3,134.0,1,19,37,1,1,1,6,4,13.75,1,Graduate
140.0,110.0,1,37,37,0,2,1,7,0,0.0,1,Dropout
124.0,130.0,1,37,37,0,1,1,5,5,13.833333333333334,1,Graduate
127.0,150.0,1,37,38,0,1,1,5,5,15.8,1,Graduate
110.0,100.0,19,34,34,0,4,1,14,12,12.52608695652174,1,Graduate
170.0,133.1,19,38,38,0,2,1,7,6,12.783333333333331,1,Dropout
120.0,120.0,3,37,37,0,1,1,5,0,0.0,0,Dropout
130.0,133.1,1,1,19,0,1,1,5,3,13.0,1,Graduate
130.0,130.0,3,1,19,0,1,1,6,0,0.0,1,Dropout
120.0,140.0,1,19,19,0,1,1,4,0,0.0,0,Dropout
132.8,145.0,1,1,38,1,1,1,6,2,12.0,0,Dropout
100.0,133.1,1,19,19,0,1,1,5,4,10.75,1,Dropout
121.8,127.0,1,1,4,0,1,1,5,5,11.6,1,Graduate
109.5,114.0,1,19,19,1,1,1,5,5,11.8,1,Graduate
138.3,140.0,1,38,1,0,1,1,6,6,16.0,1,Graduate
131.6,140.0,1,1,1,0,1,1,6,6,12.666666666666666,1,Graduate
101.5,133.1,19,19,19,0,1,1,6,0,0.0,0,Dropout
123.9,123.9,39,37,1,0,1,1,7,5,12.6,1,Dropout
143.0,157.0,1,37,37,0,1,1,8,7,13.4,1,Graduate
126.3,127.0,1,1,1,1,1,1,0,0,0.0,1,Dropout
113.3,120.0,1,3,1,0,2,1,6,1,10.0,1,Dropout
119.9,130.0,1,38,19,1,1,1,5,0,0.0,1,Dropout
140.0,140.0,39,1,38,0,1,1,6,3,11.25,1,Dropout
100.0,143.0,1,19,5,1,1,1,5,3,10.666666666666666,1,Dropout
132.4,125.0,1,3,3,0,1,1,5,4,11.75,1,Graduate
137.1,136.0,1,1,3,0,1,1,5,0,0.0,1,Dropout
138.1,157.0,1,3,1,1,1,1,6,6,12.666666666666666,1,Graduate
109.7,116.0,1,38,37,1,1,1,6,5,14.0,1,Graduate
128.2,113.0,1,37,37,0,1,1,6,0,0.0,0,Dropout
117.8,130.0,1,37,38,0,1,1,5,2,11.5,1,Dropout
150.0,150.0,1,3,3,1,1,1,6,6,12.0,1,Graduate
160.0,110.0,1,1,1,1,1,1,6,6,16.428571428571427,1,Dropout
104.5,101.0,1,38,38,1,1,1,7,5,13.336000000000002,1,Graduate
100.0,133.1,1,1,1,0,1,41,7,7,14.666666666666666,1,Graduate
132.5,138.0,1,1,1,1,1,1,8,7,14.115714285714288,1,Graduate
123.3,138.0,1,3,1,1,1,1,6,6,14.857142857142858,1,Graduate
128.9,141.0,1,1,38,1,1,1,6,6,13.833333333333334,1,Graduate
120.1,133.0,1,19,1,1,1,1,5,2,10.0,1,Dropout
160.0,100.0,1,37,37,1,1,1,8,6,12.415,1,Graduate
150.0,150.0,39,19,19,1,1,1,6,5,14.428571428571429,1,Graduate
124.0,129.0,1,38,19,1,1,1,8,7,14.312857142857142,1,Graduate
120.4,133.0,1,38,38,1,1,1,5,4,12.0,1,Graduate
131.6,133.0,1,4,1,0,1,1,6,6,13.833333333333334,1,Graduate
104.2,107.0,1,2,12,1,1,1,6,6,12.166666666666666,1,Graduate
121.7,136.0,1,1,12,1,1,1,6,5,13.2,1,Graduate
126.0,125.0,1,37,37,1,1,1,7,6,15.4,1,Graduate
128.4,137.0,1,1,37,1,1,1,7,7,13.385714285714286,1,Graduate
134.9,144.0,1,3,1,1,1,1,6,6,10.857142857142858,1,Dropout
143.9,146.0,1,38,37,0,1,1,5,5,11.333333333333334,1,Graduate
145.0,145.0,1,37,1,1,1,1,5,4,14.5,1,Graduate
132.0,126.0,1,19,38,1,1,1,6,6,14.166666666666666,1,Graduate
136.1,141.0,1,34,34,0,1,1,6,6,12.833333333333334,1,Graduate
138.9,141.0,1,37,37,0,1,1,6,6,13.333333333333334,1,Graduate
102.0,133.1,1,1,1,1,1,1,6,6,13.666666666666666,1,Graduate
123.0,133.1,1,19,19,0,1,1,6,6,10.833333333333334,0,Dropout
137.5,127.0,1,37,19,1,1,1,6,6,13.428571428571429,1,Graduate
105.3,130.0,1,3,2,0,1,1,6,0,0.0,0,Dropout
130.0,110.0,1,37,37,0,2,1,4,0,0.0,0,Dropout
122.5,150.0,1,37,37,0,2,1,5,4,11.5,1,Dropout
112.0,160.0,1,1,38,0,1,1,5,0,0.0,0,Dropout
110.0,170.0,12,1,37,0,1,1,6,6,14.142857142857142,1,Graduate
149.5,133.1,19,19,37,0,2,1,6,0,0.0,1,Dropout
141.0,120.0,1,38,38,0,1,1,10,10,13.8,1,Graduate
130.0,130.0,40,38,38,0,1,1,10,10,13.6,1,Dropout
130.0,130.0,40,37,37,0,1,1,16,15,11.733333333333333,1,Graduate
104.0,120.0,1,37,37,0,1,1,5,1,10.0,0,Dropout
110.0,110.0,39,3,5,0,1,1,6,0,0.0,1,Dropout
127.0,150.0,4,3,38,1,1,1,7,6,13.046666666666669,1,Dropout
130.0,133.1,3,9,9,0,1,1,11,10,11.8,1,Graduate
127.5,145.0,1,1,1,1,1,1,8,8,13.11,1,Graduate
130.0,130.0,3,37,37,1,1,1,8,7,14.414285714285716,1,Graduate
115.0,115.0,1,19,1,0,6,1,5,0,0.0,0,Dropout
126.8,124.0,1,38,19,1,1,1,5,5,12.333333333333334,1,Graduate
116.7,124.0,1,1,19,1,1,1,7,0,0.0,1,Dropout
128.5,134.0,1,19,38,1,1,1,7,7,14.1,1,Graduate
127.5,137.0,1,37,37,1,1,1,8,8,13.045,1,Graduate
148.8,136.0,1,1,1,1,1,1,8,8,14.2525,1,Graduate
127.3,142.0,1,38,37,1,1,1,8,7,15.075714285714286,1,Graduate
130.0,130.0,3,1,37,1,1,1,17,17,13.15,1,Graduate
121.7,136.0,1,19,19,1,1,1,6,5,12.333333333333334,1,Graduate
122.7,137.0,1,38,38,1,1,1,7,7,13.778571428571428,1,Graduate
129.2,125.0,1,34,37,1,1,1,6,3,10.333333333333334,0,Dropout
136.3,152.0,1,37,37,0,1,1,6,6,13.571428571428571,1,Graduate
114.9,125.0,1,37,37,0,1,1,11,11,12.75,1,Graduate
102.0,133.1,9,38,1,1,1,1,6,3,13.0,1,Dropout
130.9,148.0,1,19,19,0,1,1,6,0,0.0,0,Dropout
100.0,133.1,1,37,37,0,1,1,0,0,0.0,1,Dropout
112.9,115.0,1,19,37,1,1,1,5,2,12.5,0,Dropout
112.7,120.0,1,38,19,0,1,1,6,6,14.857142857142858,1,Graduate
143.0,133.1,1,37,37,0,4,1,9,8,12.0,1,Graduate
155.1,168.0,1,38,37,1,1,1,0,0,0.0,0,Graduate
146.6,133.1,38,37,37,0,2,1,7,7,12.828571428571427,1,Graduate
141.0,137.0,1,37,37,0,1,1,7,0,0.0,1,Dropout
120.6,123.0,1,1,38,1,1,1,6,6,13.333333333333334,1,Graduate
110.0,150.0,1,19,1,1,1,1,14,14,13.072857142857144,1,Graduate
108.6,120.0,1,1,1,0,1,1,7,5,12.0,0,Dropout
134.9,145.0,1,3,19,1,1,1,6,6,15.5,1,Graduate
120.0,120.0,39,3,1,1,1,1,6,0,0.0,1,Dropout
141.3,142.0,1,19,37,0,1,1,6,6,14.714285714285714,1,Graduate
135.6,147.0,1,19,19,1,1,1,6,6,16.714285714285715,1,Graduate
121.5,125.0,1,19,19,1,1,1,6,6,10.857142857142858,1,Graduate
125.0,126.0,1,19,19,1,1,1,7,6,11.658333333333331,1,Graduate
119.1,132.0,1,37,19,1,1,24,6,5,11.6,1,Graduate
116.7,123.0,1,1,38,0,1,1,6,6,12.166666666666666,1,Graduate
124.9,128.0,1,38,37,0,1,1,6,6,12.5,1,Graduate
114.0,100.0,1,19,1,1,1,1,7,5,12.56,0,Dropout
131.1,140.0,1,1,1,1,1,1,7,7,13.19,1,Graduate
129.3,145.0,1,1,19,0,1,1,6,3,11.0,1,Graduate
129.7,143.0,1,3,38,1,1,1,0,0,0.0,1,Graduate
120.8,132.0,1,37,38,0,1,1,6,5,11.6,1,Graduate
135.0,130.0,1,19,19,0,1,1,7,6,14.266666666666666,1,Graduate
130.0,124.4,3,37,34,0,2,1,10,9,12.666666666666666,1,Graduate
130.8,144.0,1,1,1,1,1,1,8,7,12.771428571428572,1,Graduate
111.9,121.0,1,5,3,1,1,1,5,0,0.0,1,Dropout
145.9,150.0,1,1,38,0,1,1,6,6,15.5,1,Graduate
113.5,117.0,1,19,19,1,1,1,6,6,11.333333333333334,1,Dropout
135.4,121.0,1,1,19,1,1,1,6,6,13.333333333333334,1,Graduate
130.2,140.0,1,37,37,0,2,1,5,4,12.333333333333334,1,Graduate
126.9,130.0,1,3,1,1,1,1,0,0,0.0,1,Dropout
119.8,131.0,1,19,38,1,1,1,5,5,12.6,1,Graduate
130.0,133.1,1,19,19,1,1,1,6,6,14.857142857142858,1,Graduate
138.0,130.0,1,19,37,0,2,1,15,12,11.916666666666666,1,Graduate
114.6,110.0,1,34,34,1,2,1,5,0,0.0,1,Dropout
140.0,140.0,1,37,37,0,1,1,5,0,0.0,0,Dropout
134.7,148.0,1,38,19,1,1,1,6,6,17.0,1,Graduate
104.8,140.0,1,37,37,0,2,1,19,19,12.210526315789474,1,Graduate
126.5,160.0,1,3,1,0,2,1,6,6,13.0,1,Graduate
118.1,130.0,1,37,37,0,4,1,5,0,0.0,0,Dropout
160.0,160.0,39,38,38,1,1,1,6,6,13.571428571428571,1,Graduate
100.5,133.1,12,34,34,0,2,1,3,1,14.0,1,Dropout
110.0,133.1,19,37,37,0,2,1,5,0,0.0,0,Dropout
100.0,100.0,1,37,37,1,2,1,15,13,12.461538461538462,1,Dropout
140.0,140.0,39,3,3,1,1,1,6,4,14.4,1,Graduate
109.0,109.0,1,1,1,1,1,1,6,0,0.0,0,Dropout
120.9,130.0,1,1,37,1,1,1,6,6,14.333333333333334,1,Graduate
125.8,130.0,42,1,1,0,1,1,13,11,11.909090909090908,1,Graduate
161.2,164.0,1,1,1,1,1,1,6,6,13.714285714285714,1,Graduate
122.0,125.0,1,19,19,1,1,1,7,0,0.0,1,Dropout
127.9,137.0,1,1,1,1,1,1,7,5,13.46,1,Dropout
135.8,133.0,1,1,3,1,1,1,6,6,15.0,1,Graduate
149.7,163.0,1,1,1,1,1,1,0,0,0.0,1,Dropout
137.3,160.0,1,2,1,1,1,1,6,5,13.4,1,Graduate
110.0,120.0,1,37,37,0,4,1,6,4,11.25,1,Graduate
146.4,140.0,1,3,3,0,1,1,5,5,12.6,1,Graduate
121.0,140.0,1,37,37,0,2,1,6,6,12.666666666666666,1,Graduate
125.2,140.0,1,37,37,0,1,1,21,21,12.333333333333334,1,Graduate
119.6,115.0,1,1,1,1,1,1,6,5,12.0,1,Dropout
142.8,140.0,1,37,37,0,4,1,5,5,16.4,1,Graduate
123.5,133.1,19,3,19,0,2,1,1,0,0.0,1,Dropout
100.0,133.1,19,37,37,0,1,1,6,6,12.75,1,Graduate
150.3,133.1,19,37,37,0,2,1,5,5,14.8,1,Graduate
128.2,116.0,3,3,3,0,1,1,17,17,10.36842105263158,1,Graduate
114.3,110.0,1,37,37,0,2,1,7,0,0.0,1,Dropout
120.0,120.0,2,37,37,0,5,1,15,13,12.692307692307692,1,Graduate
110.7,133.1,12,37,34,1,2,1,5,0,0.0,1,Dropout
169.2,133.1,1,3,3,0,1,6,7,0,0.0,0,Dropout
100.0,133.1,1,37,37,0,2,1,12,11,13.0,1,Dropout
144.5,133.1,1,38,37,0,4,1,6,4,12.5,1,Dropout
134.5,133.1,19,37,37,0,4,1,6,5,12.2,1,Graduate
113.4,133.1,1,37,37,0,2,1,5,1,10.0,1,Dropout
128.0,140.0,1,37,37,0,2,1,6,6,12.333333333333334,1,Graduate
120.0,120.0,3,37,37,0,1,1,13,13,14.307692307692308,1,Graduate
147.5,130.0,2,37,37,0,1,1,11,11,14.454545454545457,1,Graduate
120.7,120.0,1,37,37,0,2,1,5,5,11.0,1,Graduate
153.7,153.0,1,19,37,0,1,1,6,6,13.142857142857142,1,Graduate
121.9,131.0,1,37,37,0,1,1,6,6,13.75,1,Graduate
119.4,126.0,1,38,19,1,1,1,6,6,14.0,1,Graduate
157.8,110.0,12,34,34,0,2,1,8,8,13.75,1,Graduate
154.0,150.0,1,3,1,0,1,1,5,0,0.0,1,Dropout
135.9,131.0,1,1,19,1,1,1,6,6,13.166666666666666,1,Graduate
130.0,130.0,1,34,34,0,2,1,12,9,12.444444444444445,1,Dropout
118.9,122.0,1,38,37,1,1,1,6,6,12.666666666666666,1,Graduate
152.4,151.0,1,37,37,0,2,1,6,6,11.333333333333334,1,Graduate
100.0,136.0,1,3,3,0,1,1,7,7,13.6125,1,Graduate
129.0,140.0,1,3,19,1,1,1,8,7,12.414285714285716,1,Graduate
148.9,131.0,1,2,1,1,1,1,0,0,0.0,1,Graduate
170.0,170.0,3,19,19,0,2,1,5,0,0.0,1,Dropout
130.0,100.0,1,38,38,0,2,6,7,7,11.0,1,Graduate
119.2,116.0,1,1,1,1,1,1,6,6,14.0,1,Graduate
129.0,133.1,1,37,37,0,1,1,6,4,12.0,1,Dropout
132.5,136.0,1,3,1,1,1,1,6,6,12.5,1,Graduate
115.0,160.0,1,37,38,0,4,1,6,6,11.333333333333334,1,Graduate
128.0,140.0,1,1,37,0,2,1,7,6,14.066666666666668,1,Graduate
125.1,130.0,1,37,37,0,1,1,9,8,13.555555555555555,1,Graduate
140.0,140.0,1,1,19,1,1,1,6,5,11.6,0,Dropout
120.9,123.0,1,1,1,1,1,1,6,0,0.0,1,Dropout
135.3,143.0,1,19,19,1,1,1,8,8,13.27625,1,Graduate
125.2,133.1,1,34,34,0,1,1,6,0,0.0,1,Dropout
135.7,136.0,1,22,30,1,1,1,6,6,14.375,1,Graduate
110.0,133.1,1,37,37,0,6,1,5,0,0.0,1,Dropout
110.0,110.0,3,37,37,0,2,1,13,12,13.416666666666666,1,Graduate
115.2,118.0,1,38,38,1,1,1,7,6,12.97166666666667,1,Graduate
112.9,110.0,2,37,37,0,1,1,15,14,10.928571428571429,1,Dropout
119.4,133.1,19,19,1,0,5,1,6,0,0.0,0,Dropout
152.9,162.0,1,19,19,1,1,1,0,0,0.0,1,Graduate
98.5,133.1,19,37,37,0,2,1,6,6,11.333333333333334,1,Dropout
108.0,150.0,1,34,34,0,1,1,5,1,11.0,1,Dropout
120.0,133.1,1,19,37,0,2,1,8,7,12.757142857142856,1,Graduate
150.2,154.0,1,37,37,0,1,1,6,6,14.5,1,Graduate
139.2,140.0,39,1,3,0,1,1,6,6,13.833333333333334,1,Graduate
130.0,158.0,1,19,37,1,1,1,5,4,11.25,1,Graduate
115.7,122.0,1,37,37,1,1,1,0,0,0.0,1,Dropout
118.1,133.1,9,37,34,1,1,1,5,0,0.0,1,Dropout
119.1,132.0,1,6,6,1,1,1,5,1,13.0,1,Dropout
111.9,130.0,1,37,37,0,1,1,5,0,0.0,1,Dropout
130.5,144.0,1,19,19,1,1,1,8,7,11.971428571428572,1,Graduate
135.0,133.1,12,34,34,0,2,1,6,0,0.0,1,Dropout
130.0,133.1,1,34,34,0,1,22,6,1,16.0,1,Dropout
150.0,150.0,1,29,10,1,1,1,6,0,0.0,1,Dropout
150.2,150.0,1,34,34,1,1,1,6,4,12.75,0,Dropout
107.5,100.0,1,37,37,0,1,1,2,0,0.0,1,Dropout
130.0,100.0,3,37,37,0,4,1,6,5,12.2,1,Graduate
160.1,145.0,1,40,1,0,1,1,12,12,14.5,1,Graduate
140.0,130.0,1,19,19,0,1,1,12,6,13.0,1,Graduate
110.7,118.0,1,4,3,1,1,1,7,7,11.714285714285714,1,Graduate
138.3,133.1,1,37,19,0,2,1,7,4,10.25,1,Dropout
150.0,150.0,39,3,37,0,1,1,6,0,0.0,1,Dropout
112.3,113.0,1,4,1,0,1,1,6,6,12.375,1,Graduate
122.0,136.0,1,1,19,0,1,1,6,6,12.666666666666666,1,Graduate
141.7,140.0,1,3,3,1,1,1,6,3,10.5,1,Dropout
118.4,131.0,1,19,38,0,2,1,6,6,14.125,1,Graduate
128.7,138.0,1,1,1,1,1,1,6,6,14.666666666666666,1,Graduate
100.8,140.0,1,37,37,0,1,1,0,0,0.0,1,Dropout
125.5,120.0,1,37,37,1,4,1,6,6,14.0,1,Graduate
124.0,139.0,1,37,37,1,1,1,0,0,0.0,1,Graduate
130.0,130.0,3,37,37,0,1,1,7,0,0.0,1,Dropout
160.5,110.0,3,37,37,0,2,1,11,11,12.636363636363637,1,Graduate
100.0,133.1,19,37,19,0,2,1,6,3,12.333333333333334,1,Dropout
103.0,133.1,1,2,2,0,5,1,6,6,15.0,1,Graduate
103.0,133.1,1,1,1,1,1,1,6,4,11.75,1,Graduate
131.5,139.0,1,19,37,1,1,1,8,7,14.13714285714286,1,Graduate
121.4,134.0,1,1,1,0,1,1,6,2,12.0,1,Dropout
137.3,160.0,3,1,3,0,2,1,5,5,10.8,1,Graduate
138.4,124.0,1,19,19,1,1,1,6,6,13.285714285714286,1,Dropout
131.1,137.0,1,1,3,1,1,1,5,5,13.6,1,Graduate
100.0,157.0,1,3,3,0,1,1,7,7,13.55,1,Graduate
100.0,100.0,1,35,37,0,1,1,6,4,13.5,1,Graduate
159.0,130.0,1,19,3,0,1,1,6,5,11.6,1,Graduate
120.6,133.1,1,19,19,1,1,1,10,10,12.5,1,Graduate
134.0,120.0,3,19,1,0,1,1,5,1,11.0,1,Dropout
116.5,128.0,1,37,37,1,1,1,5,4,11.6,1,Graduate
113.9,124.0,1,1,19,1,1,1,0,0,0.0,1,Dropout
130.0,130.0,3,3,3,0,5,1,10,10,14.636363636363637,1,Graduate
129.9,132.0,1,1,19,1,1,1,6,6,13.0,1,Graduate
133.7,133.1,12,1,3,0,1,1,18,14,12.785714285714286,1,Dropout
124.8,129.0,1,5,3,1,1,1,6,6,14.5,1,Graduate
133.6,135.0,1,3,2,1,1,1,5,4,14.6,0,Dropout
133.5,138.0,1,37,19,1,1,1,6,6,12.5,0,Graduate
128.0,135.0,1,19,37,1,1,1,6,6,14.0,1,Graduate
127.2,131.0,1,3,19,1,1,1,7,7,13.801428571428572,1,Graduate
150.0,150.0,3,19,19,0,1,1,6,6,14.428571428571429,0,Graduate
127.8,133.0,6,1,19,1,1,1,7,6,14.35,1,Graduate
125.2,135.0,1,37,19,1,1,1,6,6,14.333333333333334,1,Graduate
100.0,100.0,19,34,34,0,2,1,6,6,13.333333333333334,1,Graduate
151.4,158.0,1,3,3,1,1,1,12,12,13.0,0,Graduate
163.3,172.0,1,19,19,1,1,1,6,6,14.5,1,Graduate
118.0,123.0,1,37,37,1,1,1,8,7,11.82,1,Graduate
140.2,144.0,1,3,3,1,1,1,6,0,0.0,1,Dropout
128.5,140.0,1,37,37,0,2,1,6,5,12.4,1,Graduate
131.5,136.0,1,1,38,1,1,1,6,6,12.571428571428571,1,Graduate
132.6,137.0,1,1,1,1,1,1,7,7,13.857142857142858,1,Graduate
122.1,128.0,1,19,1,1,1,1,6,5,11.833333333333334,1,Graduate
133.0,130.0,1,3,19,1,1,1,6,6,14.666666666666666,1,Graduate
127.0,138.0,1,19,19,0,4,1,4,0,0.0,0,Dropout
136.4,139.0,1,4,1,1,1,1,7,7,13.422222222222224,1,Graduate
129.0,136.0,1,3,1,1,1,1,6,6,14.0,1,Dropout
119.0,126.0,1,19,19,1,1,1,7,7,12.142857142857142,1,Dropout
128.0,135.0,1,37,38,1,1,1,5,5,12.8,1,Graduate
117.1,122.0,1,19,38,1,1,1,7,7,14.572857142857142,1,Graduate
136.3,137.0,1,1,19,0,1,1,5,4,11.25,1,Graduate
130.7,137.0,1,40,19,1,1,1,6,5,14.4,1,Dropout
115.2,125.0,1,1,12,1,1,1,7,7,12.982857142857142,1,Graduate
130.2,141.0,1,3,2,1,1,1,6,6,15.75,1,Graduate
128.5,132.0,1,2,2,0,1,1,6,5,12.285714285714286,1,Dropout
95.0,133.1,1,37,37,1,1,1,7,6,13.755,1,Graduate
119.4,132.0,1,1,1,1,1,1,6,6,13.833333333333334,1,Graduate
123.5,142.0,1,1,37,1,1,1,7,0,0.0,1,Dropout
133.9,136.0,1,38,1,1,1,1,7,7,14.711111111111112,1,Graduate
145.2,150.0,42,1,19,1,1,1,11,11,14.615384615384617,1,Graduate
118.8,130.0,1,3,3,0,1,1,7,7,13.677142857142858,1,Graduate
123.4,136.0,1,37,37,1,1,1,5,5,13.166666666666666,1,Graduate
123.0,138.0,1,3,3,1,1,1,6,5,10.8,1,Graduate
118.4,131.0,1,19,9,0,1,1,5,3,12.0,1,Graduate
131.6,147.0,1,3,1,0,1,1,7,6,13.958333333333334,1,Graduate
122.3,140.0,1,38,19,1,1,1,6,4,13.0,1,Dropout
151.7,152.0,1,38,19,1,1,1,0,0,0.0,1,Graduate
176.0,169.0,1,19,37,1,1,1,0,0,0.0,1,Graduate
133.0,149.0,1,1,1,1,1,1,8,7,14.0,1,Graduate
119.6,122.0,1,41,1,1,1,1,6,4,12.0,1,Dropout
134.0,130.0,1,37,37,0,1,1,8,8,13.625,1,Graduate
132.0,145.0,1,37,37,1,1,1,5,4,12.5,1,Graduate
130.0,130.0,3,37,37,0,1,1,15,14,12.428571428571429,1,Dropout
141.4,157.0,1,38,3,0,1,1,7,7,13.3875,1,Graduate
128.9,135.0,1,19,1,1,1,1,7,6,12.648333333333332,1,Graduate
118.1,123.0,1,40,38,1,1,1,6,6,14.0,1,Graduate
130.6,139.0,1,3,4,0,1,1,5,5,12.8,1,Graduate
122.0,136.0,1,12,1,1,1,1,6,6,11.333333333333334,1,Graduate
123.0,135.0,1,3,3,1,1,1,7,0,0.0,0,Dropout
126.7,126.0,1,1,1,1,1,1,6,6,14.166666666666666,1,Graduate
126.6,122.0,1,38,19,1,1,1,6,6,12.833333333333334,1,Graduate
125.4,125.0,1,38,38,0,1,1,7,4,12.0,0,Dropout
136.1,134.0,1,1,19,1,1,1,6,6,13.0,1,Dropout
111.1,110.0,1,1,37,1,1,1,6,6,12.333333333333334,0,Graduate
135.9,131.0,1,3,3,0,1,1,6,6,12.571428571428571,1,Graduate
119.6,122.0,1,1,37,1,1,1,6,6,12.333333333333334,1,Graduate
116.7,123.0,1,1,1,1,1,1,6,5,13.0,1,Graduate
134.2,137.0,1,37,37,1,1,1,6,6,13.166666666666666,1,Dropout
123.0,130.0,1,1,19,0,1,1,5,5,13.333333333333334,1,Graduate
123.9,127.0,1,38,37,1,1,1,5,4,13.0,1,Graduate
120.0,160.0,1,37,37,0,2,1,7,5,10.9,1,Dropout
123.0,138.0,1,37,37,1,1,1,6,6,15.857142857142858,1,Graduate
122.3,137.0,1,38,19,0,1,1,5,5,12.6,1,Dropout
122.8,127.0,1,38,38,0,1,1,6,6,14.0,1,Graduate
160.0,160.0,3,19,38,0,5,1,5,3,14.666666666666666,0,Dropout
120.1,132.0,1,19,19,1,1,1,6,6,13.666666666666666,1,Graduate
142.4,126.0,1,34,34,0,1,1,6,0,0.0,1,Dropout
127.3,133.0,1,38,19,1,1,1,8,7,12.628571428571428,1,Graduate
125.5,140.0,1,19,37,1,1,1,8,7,14.232857142857142,1,Graduate
122.0,129.0,1,12,37,1,1,1,6,2,10.0,1,Dropout
107.5,110.0,1,19,1,1,1,1,6,4,12.25,1,Dropout
104.0,133.1,19,19,19,0,1,1,6,6,13.5,0,Graduate
133.1,132.0,1,38,1,1,1,1,6,5,12.2,1,Graduate
113.3,115.0,1,19,19,1,1,1,6,0,0.0,1,Dropout
130.0,130.0,39,1,1,1,1,1,7,6,12.0,1,Graduate
105.0,140.0,1,37,37,1,1,1,7,6,12.35,1,Graduate
144.0,133.1,12,37,37,0,1,1,6,0,0.0,1,Dropout
107.5,133.1,38,1,1,0,1,1,6,0,0.0,0,Dropout
127.4,130.0,39,1,19,0,1,1,6,5,11.6,0,Dropout
120.0,120.0,2,37,37,0,2,1,15,12,11.75,0,Dropout
120.0,100.0,1,1,1,0,1,1,5,3,11.333333333333334,1,Dropout
118.2,129.0,1,1,37,0,1,1,5,5,10.8,1,Graduate
160.0,160.0,39,12,38,1,1,1,6,5,12.5,1,Dropout
152.4,120.0,1,19,38,0,1,1,5,5,15.2,1,Graduate
116.6,122.0,1,19,37,1,1,1,7,7,13.314285714285717,1,Graduate
141.6,143.0,1,38,38,0,1,1,12,11,13.090909090909092,1,Graduate
105.5,110.0,1,3,19,1,1,1,6,0,0.0,0,Dropout
116.3,124.0,1,37,19,1,1,1,6,5,12.2,1,Graduate
119.5,130.0,1,37,37,1,1,1,15,15,11.2,1,Graduate
125.0,139.0,1,19,12,1,1,1,5,3,12.333333333333334,1,Graduate
160.0,140.0,3,37,38,0,5,1,8,7,15.94285714285714,1,Graduate
150.0,150.0,1,37,37,0,1,1,5,0,0.0,1,Dropout
115.0,123.0,1,37,37,1,1,1,6,4,10.25,1,Graduate
112.8,100.0,1,38,19,0,1,1,6,6,14.166666666666666,1,Graduate
131.0,148.0,1,29,38,1,1,1,23,20,14.575,1,Graduate
121.6,130.0,1,19,19,1,1,1,6,1,10.0,1,Dropout
110.0,118.0,1,19,38,0,1,1,6,6,12.285714285714286,1,Graduate
148.5,120.0,1,38,38,0,1,1,6,6,14.0,1,Graduate
118.3,119.0,1,38,19,0,1,1,6,4,11.25,1,Dropout
115.8,127.0,1,19,37,0,1,1,6,1,12.0,1,Dropout
121.2,134.0,1,38,19,0,1,1,7,7,13.47,1,Graduate
136.2,133.0,1,1,1,1,1,1,5,5,12.4,1,Graduate
100.2,133.1,1,37,37,1,1,1,6,3,11.75,0,Dropout
152.7,180.0,1,37,37,1,1,41,0,0,0.0,0,Dropout
123.1,129.0,1,19,19,1,1,1,6,6,12.0,1,Graduate
130.0,120.0,1,19,19,0,2,1,5,5,15.333333333333334,1,Dropout
125.0,141.0,1,1,38,1,1,1,8,8,12.32,1,Graduate
113.1,118.0,1,1,19,1,1,1,7,7,13.79857142857143,1,Graduate
162.3,177.0,1,1,38,0,1,1,5,5,16.333333333333332,1,Graduate
132.0,132.0,1,1,1,1,1,1,0,0,0.0,1,Dropout
130.7,133.0,1,4,4,1,1,1,7,7,14.757142857142856,1,Graduate
122.3,124.0,1,1,1,1,1,1,6,6,11.666666666666666,1,Dropout
118.2,128.0,1,1,19,0,1,1,6,6,11.666666666666666,1,Graduate
133.5,138.0,1,19,38,0,1,1,6,6,15.0,1,Graduate
126.8,144.0,1,37,37,1,1,1,7,0,0.0,0,Dropout
121.0,122.0,1,19,19,1,1,1,6,6,13.571428571428571,1,Graduate
117.7,111.0,1,19,19,0,1,1,6,5,10.8,1,Graduate
129.2,120.0,2,37,37,0,2,1,10,5,11.4,1,Dropout
125.8,135.0,1,37,38,0,1,1,7,7,10.642857142857142,1,Graduate
142.0,147.0,1,38,38,1,1,1,7,6,14.65,1,Graduate
126.7,137.0,1,19,37,1,1,1,7,7,13.714285714285714,1,Graduate
109.3,117.0,1,34,34,0,1,1,16,15,12.266666666666667,1,Graduate
121.7,128.0,1,19,19,1,1,1,5,5,11.0,1,Graduate
117.1,115.0,1,1,37,1,1,1,5,5,13.8,1,Graduate
114.4,121.0,1,1,38,0,1,1,6,6,12.666666666666666,1,Graduate
133.0,134.0,1,3,1,1,1,1,6,6,11.75,1,Graduate
118.8,126.0,1,38,38,1,1,1,8,7,12.785714285714286,1,Graduate
151.0,151.0,1,3,1,1,1,1,6,6,14.444444444444445,1,Graduate
149.9,138.0,1,1,40,1,1,1,0,0,0.0,1,Graduate
120.1,133.0,1,38,37,1,1,1,5,4,12.75,1,Graduate
173.3,150.0,3,2,3,1,1,1,6,6,16.857142857142858,1,Graduate
